1627929521245,392.81,810.18,nan
1627929521712,315.35,810.18,315.70
1627929522143,311.78,56.66,307.66
1627929522576,311.78,56.66,54.95
1627929522978,58.46,56.96,54.95
1627929523376,58.46,56.96,54.95
1627929523782,57.77,56.96,53.38
1627929524183,57.73,57.04,53.38
1627929524586,57.30,57.04,55.56
1627929524987,56.53,56.08,55.56
1627929525381,56.55,56.08,54.82
1627929525791,57.43,56.08,55.11
1627929526193,57.43,56.83,55.11
1627929526595,56.59,56.83,56.17
1627929527002,56.44,56.09,56.17
1627929527394,56.44,56.09,55.25
1627929527803,56.90,57.50,55.25
1627929528206,56.90,56.36,55.25
1627929528608,57.68,56.36,56.22
1627929529009,57.68,56.50,56.22
1627929529409,57.68,56.50,56.97
1627929529813,54.52,54.98,56.97
1627929530215,55.21,54.98,56.16
1627929530617,57.02,54.98,55.57
1627929531018,57.02,55.86,55.57
1627929531416,56.70,55.86,56.24
1627929531823,56.71,56.72,56.24
1627929532224,56.71,56.72,56.60
1627929532626,56.86,56.44,56.60
1627929533028,56.86,56.58,56.60
1627929533427,56.64,56.58,55.94
1627929533833,56.64,56.49,55.94
1627929534238,56.64,56.49,56.10
1627929534639,56.08,56.00,56.10
1627929535041,56.08,56.11,59.40
1627929535439,56.20,56.11,59.40
1627929535844,56.20,55.74,56.32
1627929536247,54.29,55.74,57.70
1627929536650,54.57,54.00,57.70
1627929537045,54.57,54.00,56.53
1627929537450,54.58,54.00,57.14
1627929537853,54.58,54.96,57.14
1627929538254,54.40,54.96,57.13
1627929538658,54.40,54.44,57.13
1627929539060,54.40,54.44,57.65
1627929539459,54.59,54.94,57.65
1627929539864,54.59,54.55,57.65
1627929540265,54.79,54.55,57.36
1627929540669,54.79,54.79,57.36
1627929541072,55.32,54.79,56.99
1627929541472,55.32,55.04,56.99
1627929541874,882.54,55.47,56.47
1627929542279,882.54,55.47,56.24
1627929542679,55.78,55.89,56.24
1627929543080,54.85,55.89,57.26
1627929543482,54.85,55.29,57.26
1627929543886,55.53,55.29,56.99
1627929544287,55.66,55.29,56.99
1627929544688,55.66,56.44,56.99
1627929545090,55.30,56.44,57.15
1627929545487,55.30,55.46,57.15
1627929545894,55.61,55.46,56.62
1627929546297,55.61,55.39,56.62
1627929546701,55.61,55.19,56.78
1627929547102,55.42,55.19,56.77
1627929547504,55.42,55.49,56.77
1627929547905,56.49,55.49,56.69
1627929548309,56.49,56.16,56.69
1627929548710,56.41,56.16,57.36
1627929549112,56.63,56.16,58.95
1627929549515,56.63,56.12,58.95
1627929549915,54.03,56.12,58.82
1627929550319,54.38,54.21,58.82
1627929550719,55.41,54.21,57.19
1627929551121,55.86,54.21,57.19
1627929551522,56.41,55.13,57.19
1627929551925,57.77,55.13,56.47
1627929552328,57.77,57.61,56.47
1627929552729,57.94,57.61,55.88
